Spearman	Kendall	MutualInformation
0.44	0.30	2.77
0.37	0.32	3.04
0.20	0.20	1.79
0.37	0.34	3.04
0.14	0.13	3.37
1.00	1.00	0.69
0.56	0.43	2.83
0.70	0.53	3.00
0.49	0.37	3.14
0.10	0.08	2.56
1.00	1.00	1.10
0.41	0.29	3.18
1.00	1.00	1.39
0.82	0.71	1.95
0.83	0.66	3.40
0.80	0.60	1.61
0.69	0.54	2.56
0.90	0.80	1.61
0.50	0.33	1.10
1.00	1.00	0.69
-1.00	-1.00	0.69
0.54	0.47	1.79
0.75	0.54	3.47
1.00	1.00	1.39
0.60	0.40	1.61
0.42	0.35	2.83
0.53	0.39	2.20
0.35	0.27	2.64
0.76	0.64	2.40
0.46	0.33	3.40
0.84	0.66	3.22
0.31	0.21	2.08
0.18	0.13	2.56
-0.30	-0.20	1.61
0.55	0.45	2.40
0.63	0.42	2.89
0.75	0.53	2.40
0.76	0.60	2.40
0.71	0.60	1.79
0.58	0.40	2.94
0.90	0.80	1.61
0.37	0.22	2.20
0.84	0.67	2.40
0.83	0.64	2.40
0.80	0.59	3.09
0.53	0.40	3.58
0.30	0.20	1.61
0.40	0.33	1.39
0.20	0.00	1.39
0.53	0.39	3.47
0.80	0.67	1.39
0.64	0.57	2.08
0.55	0.39	2.20
0.40	0.33	1.39
0.58	0.39	3.22
0.65	0.47	2.30
0.77	0.56	2.56
0.61	0.40	3.43
0.65	0.48	3.09
-0.14	-0.07	2.08
0.53	0.39	3.26
0.24	0.15	2.56
0.80	0.63	3.61
0.60	0.40	1.61
0.70	0.52	2.71
0.63	0.47	2.83
0.79	0.67	2.56
0.22	0.15	2.83
0.52	0.36	2.08
0.58	0.43	3.85
0.90	0.80	1.61
0.76	0.59	2.89
0.49	0.38	2.64
0.65	0.49	3.14
0.42	0.28	2.89
0.86	0.70	3.04
0.47	0.30	2.77
0.93	0.83	2.20
0.44	0.31	2.40
0.18	0.12	2.89
1.00	1.00	1.39
0.00	-0.06	2.20
0.50	0.33	2.71
0.73	0.56	2.56
0.52	0.38	2.30
0.69	0.47	3.50
0.60	0.33	1.39
0.71	0.57	2.08
0.73	0.55	3.00
0.13	0.10	2.94
0.50	0.33	1.10
0.30	0.19	2.83
-1.00	-1.00	0.69
0.67	0.54	2.89
-0.40	-0.33	1.39
0.42	0.36	3.30
0.69	0.54	3.22
0.52	0.46	2.56
0.59	0.42	2.30
0.10	0.00	2.08
0.20	0.07	1.79
-0.80	-0.67	1.39
0.81	0.62	2.71
-0.03	-0.07	2.30
0.38	0.30	3.83
0.56	0.44	3.76
0.37	0.26	2.71
0.58	0.44	2.20
0.69	0.53	2.40
0.65	0.46	3.09
0.51	0.34	3.00
0.17	0.11	2.20
0.55	0.37	3.33
0.64	0.45	2.77
0.32	0.23	2.56
0.47	0.31	3.00
0.46	0.33	1.95
0.20	0.00	1.39
0.14	0.20	1.79
1.00	1.00	0.69
0.41	0.32	2.94
0.52	0.35	3.18
-0.03	0.07	1.79
0.43	0.29	2.94
0.83	0.60	2.40
0.14	0.05	1.95
0.59	0.43	2.71
0.78	0.56	2.40
-1.00	-1.00	0.69
0.73	0.56	2.20
0.55	0.38	3.00
0.28	0.20	3.00
0.20	0.20	1.79
0.30	0.17	3.09
0.78	0.57	2.94
0.42	0.28	2.20
0.77	0.60	1.79
0.82	0.62	2.71
0.66	0.48	3.64
0.74	0.50	2.08
0.72	0.51	2.94
0.54	0.38	2.40
0.90	0.80	1.61
0.80	0.61	2.48
0.86	0.71	1.95
0.73	0.56	2.56
0.90	0.75	2.71
0.54	0.33	1.79
0.78	0.60	2.30
0.54	0.38	2.56
0.14	0.05	1.95
0.77	0.60	2.40
0.73	0.59	2.56
0.80	0.67	1.39
0.43	0.43	1.95
0.34	0.30	2.77
0.50	0.32	3.09
-0.03	-0.07	2.30
1.00	1.00	1.10
0.53	0.35	3.09
0.42	0.33	2.30
0.56	0.42	2.48
0.60	0.40	1.61
0.89	0.73	1.79
0.46	0.24	1.95
0.30	0.20	1.61
0.36	0.26	2.94
-0.09	-0.07	1.79
-1.00	-1.00	0.69
1.00	1.00	0.69
0.80	0.67	1.39
0.47	0.39	2.20
0.74	0.50	2.08
0.80	0.67	1.39
0.30	0.23	2.56
0.50	0.33	1.10
0.44	0.35	2.89
0.61	0.46	2.83
0.70	0.60	1.61
0.54	0.40	3.53
0.92	0.79	2.48
0.40	0.33	1.39
0.18	0.15	2.94
0.63	0.48	3.53
0.50	0.40	1.61
1.00	1.00	1.10
0.21	0.14	2.08
0.52	0.28	2.20
-0.04	-0.05	2.56
0.23	0.17	2.20
0.75	0.62	1.95
1.00	1.00	1.10
0.70	0.60	1.61
0.49	0.34	3.04
0.28	0.24	2.30
0.58	0.50	2.20
0.68	0.52	1.95
0.94	0.87	1.79
0.60	0.40	1.61
0.50	0.33	1.10
0.67	0.48	3.04
0.61	0.43	1.95
0.43	0.28	2.56
0.78	0.58	2.71
0.76	0.60	2.83
0.09	0.07	1.79
0.37	0.23	2.56
0.38	0.30	2.71
0.51	0.43	2.71
0.51	0.37	3.04
0.42	0.31	2.71
0.07	0.05	2.94
0.54	0.47	1.79
0.86	0.71	1.95
0.90	0.73	2.89
0.70	0.51	2.30
0.68	0.61	2.20
0.71	0.62	1.95
0.53	0.35	2.77
0.62	0.36	2.08
0.38	0.23	2.64
0.47	0.39	2.20
0.80	0.67	1.39
0.66	0.52	2.48
0.20	0.00	1.39
0.46	0.33	1.95
0.00	-0.05	1.95
-0.13	-0.06	2.20
0.78	0.61	2.48
1.00	1.00	0.69
0.26	0.20	1.79
-0.07	0.07	2.08
0.50	0.40	1.61
0.84	0.67	2.56
0.94	0.79	2.48
0.08	0.06	2.20
0.73	0.51	2.94
0.68	0.47	2.94
0.80	0.67	1.39
0.96	0.90	1.95
0.50	0.33	1.10
0.52	0.43	2.08
0.60	0.47	1.79
0.83	0.64	2.08
0.80	0.60	1.61
1.00	1.00	0.69
-0.40	-0.40	1.61
-0.40	-0.33	1.39
0.90	0.80	1.61
0.64	0.43	1.95
-1.00	-1.00	0.69
0.20	0.00	1.39
0.75	0.52	1.95
