Spearman	Kendall	MutualInformation
0.24	0.18	2.56
0.52	0.37	2.83
-0.34	-0.27	2.48
0.13	0.09	2.94
0.31	0.23	3.40
0.11	0.05	2.94
0.01	0.01	3.00
0.60	0.47	1.79
0.18	0.09	2.71
0.80	0.60	1.61
0.15	0.12	2.64
0.50	0.38	3.37
0.28	0.21	2.48
0.23	0.14	2.64
0.34	0.24	2.40
0.71	0.47	1.79
0.16	0.15	2.56
-0.02	-0.05	2.77
-0.18	-0.07	2.71
0.23	0.17	3.93
0.48	0.36	2.48
0.22	0.14	3.26
-0.19	-0.14	3.22
0.39	0.23	2.64
0.28	0.24	2.40
-1.00	-1.00	0.69
0.22	0.14	2.71
0.19	0.12	2.48
0.50	0.33	1.10
0.41	0.32	2.64
0.36	0.31	2.40
0.33	0.24	2.94
0.38	0.26	3.50
0.23	0.15	3.56
-0.52	-0.39	2.20
0.20	0.20	1.79
0.36	0.27	3.00
0.11	0.09	2.94
0.38	0.24	2.71
0.60	0.39	2.48
0.19	0.14	2.08
0.23	0.22	2.20
0.10	0.00	1.61
0.40	0.33	1.39
-0.50	-0.33	1.10
0.11	0.12	2.71
-0.31	-0.20	1.79
0.31	0.20	1.79
0.24	0.16	2.71
0.10	0.11	2.20
-0.21	-0.18	2.48
-0.54	-0.33	1.79
0.02	-0.01	2.64
0.33	0.29	2.08
0.61	0.43	3.26
0.17	0.12	3.69
-0.09	-0.09	3.40
0.18	0.14	3.40
0.22	0.17	3.04
0.05	0.00	2.08
0.57	0.52	1.95
-0.90	-0.80	1.61
0.44	0.33	3.14
0.40	0.33	2.20
-1.00	-1.00	0.69
0.35	0.23	2.64
-0.25	-0.14	1.95
0.09	0.20	1.79
0.03	0.00	2.48
0.19	0.13	3.71
0.29	0.19	3.04
0.29	0.20	3.43
0.29	0.19	3.14
0.15	0.11	3.43
0.46	0.31	3.50
0.40	0.23	2.89
0.14	0.09	4.01
0.14	0.08	4.09
0.35	0.27	2.40
0.46	0.31	3.00
-0.26	-0.18	2.56
0.40	0.28	3.14
-0.19	-0.20	2.40
-1.00	-1.00	0.69
0.18	0.11	2.30
0.14	0.09	2.48
0.60	0.47	1.79
0.43	0.33	2.30
-0.04	-0.05	2.71
0.60	0.47	1.79
0.03	0.02	2.30
1.00	1.00	0.69
0.00	0.20	1.61
0.40	0.33	1.39
0.50	0.33	1.10
-0.67	-0.56	2.56
0.73	0.56	2.71
0.48	0.42	2.40
-0.14	-0.07	1.79
0.60	0.47	1.79
0.01	0.06	2.89
0.14	0.08	2.64
-0.37	-0.30	2.94
0.29	0.21	2.08
0.50	0.33	1.10
-0.09	-0.07	1.79
-0.01	-0.04	3.04
0.23	0.13	3.18
0.49	0.42	2.30
0.40	0.28	2.56
-0.03	-0.06	2.20
0.19	0.14	2.08
0.05	0.03	2.64
0.60	0.47	1.79
-0.08	-0.07	2.30
-0.80	-0.60	1.61
1.00	1.00	0.69
-0.50	-0.40	1.61
0.24	0.19	2.64
0.21	0.14	2.71
-1.00	-1.00	0.69
0.26	0.20	2.77
0.14	0.12	2.71
-0.15	-0.11	2.20
0.61	0.52	1.95
0.03	0.03	2.56
-0.07	-0.03	2.77
0.21	0.24	1.95
-0.08	-0.06	3.83
0.13	0.09	3.83
0.80	0.60	1.61
-1.00	-1.00	0.69
0.21	0.10	2.77
-0.11	-0.09	3.04
-0.71	-0.60	1.79
-0.38	-0.27	3.04
0.04	0.03	3.37
1.00	1.00	0.69
0.13	0.04	2.83
0.30	0.20	3.00
0.00	0.02	3.14
-0.07	-0.05	2.56
-0.50	-0.33	1.10
0.36	0.27	3.18
1.00	1.00	1.39
0.11	0.05	1.95
0.07	0.04	3.40
0.40	0.40	1.61
0.05	0.00	2.56
0.10	0.00	1.61
-1.00	-1.00	1.10
1.00	1.00	0.69
-1.00	-1.00	0.69
0.31	0.20	1.79
0.33	0.24	3.47
1.00	1.00	1.39
0.20	0.20	1.61
0.57	0.41	2.83
0.35	0.28	2.20
-0.15	-0.14	2.64
-0.01	-0.05	2.40
0.19	0.12	3.40
0.55	0.40	3.22
0.24	0.14	2.08
-0.16	-0.13	2.56
0.40	0.40	1.61
0.45	0.38	2.40
0.14	0.06	2.89
0.45	0.35	2.40
0.47	0.31	2.40
0.60	0.47	1.79
-0.03	-0.03	2.94
0.60	0.40	1.61
0.67	0.50	2.20
0.69	0.56	2.40
0.55	0.42	2.40
0.21	0.15	3.09
0.16	0.11	3.58
0.10	0.00	1.61
0.80	0.67	1.39
-0.40	-0.33	1.39
0.22	0.14	3.47
-0.40	-0.33	1.39
-0.31	-0.21	2.08
0.32	0.22	2.20
-0.60	-0.33	1.39
0.21	0.14	3.22
-0.13	-0.11	2.30
0.51	0.38	2.56
0.09	0.03	3.43
0.15	0.08	3.09
0.40	0.29	2.08
0.10	0.06	3.26
-0.29	-0.28	2.56
0.52	0.36	3.61
-0.70	-0.60	1.61
-0.12	-0.07	2.71
0.07	0.04	2.83
0.05	-0.05	2.56
-0.17	-0.09	2.83
-0.38	-0.29	2.08
-0.01	0.01	3.85
0.10	0.00	1.61
-0.08	-0.06	2.89
0.24	0.16	2.64
0.39	0.29	3.14
0.14	0.07	2.89
0.09	0.07	3.04
0.13	0.12	2.77
-0.03	0.00	2.20
0.42	0.20	2.40
0.04	0.05	2.89
-0.80	-0.67	1.39
0.42	0.28	2.20
0.09	0.10	2.71
-0.39	-0.28	2.56
0.18	0.02	2.30
0.23	0.16	3.50
0.80	0.67	1.39
-0.02	-0.07	2.08
0.14	0.06	3.00
-0.08	-0.04	2.94
-0.50	-0.33	1.10
0.03	0.04	2.83
1.00	1.00	0.69
0.48	0.29	2.89
0.00	0.00	1.39
0.24	0.19	3.30
0.24	0.16	3.22
0.07	0.08	2.56
-0.05	-0.11	2.30
0.10	0.07	2.08
0.37	0.33	1.79
0.20	0.00	1.39
-0.07	-0.09	2.71
-0.07	-0.11	2.30
0.13	0.10	3.83
0.07	0.05	3.76
0.07	0.07	2.71
0.27	0.17	2.20
-0.19	-0.20	2.40
0.04	0.00	3.09
0.32	0.21	3.00
0.08	0.00	2.20
0.23	0.17	3.33
0.17	0.13	2.77
0.06	0.08	2.56
0.30	0.22	3.00
-0.50	-0.43	1.95
0.00	0.00	1.39
-0.09	-0.07	1.79
-1.00	-1.00	0.69
0.27	0.18	2.94
0.43	0.31	3.18
0.31	0.20	1.79
0.15	0.09	2.94
-0.12	-0.09	2.40
0.04	0.05	1.95
0.21	0.20	2.71
0.40	0.27	2.40
-1.00	-1.00	0.69
0.33	0.28	2.20
-0.14	-0.11	3.00
0.08	0.06	3.00
-0.37	-0.33	1.79
0.29	0.18	3.09
0.16	0.13	2.94
-0.20	-0.17	2.20
0.54	0.47	1.79
0.05	0.03	2.71
0.40	0.27	3.64
0.74	0.57	2.08
0.15	0.11	2.94
0.61	0.49	2.40
0.70	0.60	1.61
-0.11	-0.12	2.48
0.86	0.71	1.95
0.29	0.21	2.56
0.19	0.14	2.71
0.31	0.20	1.79
-0.53	-0.33	2.30
0.56	0.46	2.56
0.61	0.33	1.95
0.12	0.09	2.40
-0.28	-0.15	2.56
0.80	0.67	1.39
0.07	0.05	1.95
-0.13	-0.10	2.77
0.63	0.46	3.09
0.01	-0.02	2.30
0.50	0.33	1.10
0.02	0.00	3.09
0.05	0.02	2.30
0.31	0.21	2.48
0.60	0.40	1.61
-0.37	-0.20	1.79
0.75	0.62	1.95
-0.10	0.00	1.61
0.29	0.22	2.94
-0.60	-0.47	1.79
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.80	0.67	1.39
0.10	0.06	2.20
0.24	0.21	2.08
0.40	0.33	1.39
0.18	0.15	2.56
-1.00	-1.00	1.10
0.46	0.32	2.89
-0.01	-0.01	2.83
0.00	-0.20	1.61
0.10	0.08	3.53
0.50	0.36	2.48
-1.00	-1.00	1.39
0.11	0.06	2.94
0.24	0.16	3.53
0.40	0.40	1.61
-0.50	-0.33	1.10
0.48	0.50	2.08
0.17	0.11	2.20
-0.45	-0.31	2.56
0.68	0.56	2.20
0.82	0.71	1.95
0.50	0.33	1.10
0.10	0.00	1.61
0.04	0.03	3.04
0.42	0.24	2.30
0.25	0.17	2.20
0.32	0.24	1.95
0.49	0.33	1.79
-0.50	-0.20	1.61
-0.50	-0.33	1.10
0.28	0.22	3.04
-0.50	-0.43	1.95
0.24	0.15	2.56
0.49	0.37	2.71
0.24	0.22	2.83
0.37	0.07	1.79
0.45	0.28	2.56
0.06	0.07	2.71
0.12	0.05	2.71
0.24	0.14	3.04
0.17	0.12	2.71
0.23	0.15	2.94
0.60	0.47	1.79
0.46	0.43	1.95
0.19	0.12	2.89
0.35	0.33	2.30
-0.32	-0.17	2.20
0.21	0.14	1.95
0.08	0.05	2.77
0.10	0.00	2.08
-0.35	-0.25	2.64
0.03	0.00	2.20
-0.40	-0.33	1.39
0.35	0.24	2.48
0.40	0.33	1.39
0.07	0.05	1.95
0.21	0.14	1.95
-0.48	-0.28	2.20
-0.06	-0.09	2.48
-1.00	-1.00	0.69
0.14	0.07	1.79
-0.43	-0.36	2.08
-1.00	-1.00	1.61
0.66	0.51	2.56
0.30	0.18	2.48
0.72	0.56	2.20
0.40	0.26	2.94
0.53	0.33	2.94
-0.40	-0.33	1.39
0.14	0.14	1.95
0.50	0.33	1.10
0.12	0.14	2.08
0.66	0.47	1.79
0.45	0.14	2.08
0.30	0.20	1.61
1.00	1.00	0.69
-0.60	-0.40	1.61
-0.20	0.00	1.39
0.60	0.40	1.61
-0.21	-0.14	1.95
-1.00	-1.00	0.69
-0.20	0.00	1.39
0.21	0.14	1.95
