Spearman	Kendall	MutualInformation
-1.00	-1.00	0.69
0.64	0.42	2.77
-1.00	-1.00	0.69
-0.14	-0.07	1.79
0.42	0.31	3.78
-0.09	-0.07	1.79
0.60	0.40	1.61
0.62	0.48	2.89
0.13	0.00	2.20
0.59	0.34	2.64
0.19	0.13	2.56
0.69	0.50	3.58
0.57	0.43	3.33
0.63	0.44	2.20
0.73	0.60	2.30
0.58	0.41	3.18
0.70	0.60	1.61
0.39	0.30	2.48
0.73	0.55	3.04
0.44	0.36	2.48
0.69	0.54	2.56
0.20	0.07	1.79
0.53	0.36	3.00
0.31	0.20	1.79
0.78	0.60	2.30
0.19	0.15	2.48
0.65	0.42	3.30
0.72	0.56	2.30
0.31	0.21	3.22
0.67	0.48	3.26
0.60	0.40	3.66
0.35	0.25	3.64
-0.14	-0.20	1.79
0.80	0.60	1.61
0.40	0.33	1.39
0.71	0.50	3.61
0.72	0.61	2.20
0.64	0.43	1.95
0.36	0.22	2.71
0.71	0.60	1.79
0.57	0.43	3.24
0.72	0.56	2.20
0.72	0.56	2.71
0.50	0.35	3.66
0.66	0.49	3.30
-0.02	-0.05	2.40
0.49	0.30	3.47
0.27	0.16	2.71
0.68	0.48	3.73
0.20	0.20	1.61
0.49	0.37	2.83
0.27	0.18	3.00
0.61	0.43	2.77
0.42	0.35	2.94
0.53	0.44	2.83
1.00	1.00	1.39
0.87	0.69	2.30
0.66	0.48	3.92
0.29	0.24	1.95
0.39	0.27	3.09
0.59	0.45	2.77
0.39	0.28	3.18
0.83	0.66	2.89
0.61	0.47	2.94
0.47	0.32	2.94
0.41	0.21	2.64
0.31	0.24	2.48
0.72	0.50	2.94
0.80	0.67	1.39
0.58	0.50	2.20
0.67	0.51	2.56
0.42	0.25	2.64
0.17	0.08	2.56
0.80	0.67	1.39
0.63	0.46	3.76
0.77	0.60	1.79
0.88	0.69	2.30
0.41	0.27	2.94
1.00	1.00	1.10
0.55	0.39	2.94
-0.50	-0.33	1.10
0.54	0.43	2.83
1.00	1.00	0.69
0.50	0.39	2.81
0.20	0.20	1.61
-0.03	-0.07	1.79
0.81	0.67	3.22
0.54	0.35	3.33
0.79	0.60	2.30
0.66	0.48	2.48
0.25	0.11	2.20
0.55	0.37	3.08
0.45	0.36	2.08
0.00	-0.20	1.61
0.59	0.42	3.26
-0.02	-0.07	2.08
0.30	0.18	3.69
0.56	0.40	3.14
0.59	0.43	3.87
0.45	0.32	3.04
0.38	0.28	2.20
0.60	0.41	2.56
0.61	0.45	2.40
0.85	0.65	3.22
0.55	0.40	3.20
0.53	0.42	2.30
0.42	0.22	2.20
0.58	0.40	3.33
0.47	0.32	3.00
0.77	0.60	1.79
0.59	0.35	2.40
0.76	0.59	2.94
0.31	0.20	1.79
-0.30	-0.20	1.61
0.23	0.17	2.20
0.60	0.40	1.61
0.75	0.56	3.04
0.27	0.19	3.09
0.70	0.60	1.61
0.75	0.52	1.95
0.69	0.51	3.16
0.45	0.38	2.40
0.17	0.22	2.20
0.62	0.45	3.22
0.35	0.24	2.40
1.00	1.00	0.69
0.90	0.80	1.61
0.61	0.39	3.09
0.54	0.33	3.00
0.37	0.29	2.30
0.42	0.28	3.22
0.50	0.34	3.26
0.70	0.60	2.30
-0.14	-0.14	1.95
0.45	0.34	2.64
0.65	0.47	3.83
0.70	0.51	3.08
0.57	0.50	2.08
0.68	0.49	2.83
0.83	0.67	2.48
0.82	0.71	1.95
0.60	0.33	2.30
0.65	0.54	2.16
0.89	0.73	1.79
0.50	0.41	3.00
0.75	0.53	2.83
0.75	0.50	2.71
0.09	0.07	1.79
0.29	0.24	1.95
0.10	0.07	2.30
0.66	0.49	2.64
0.64	0.43	1.95
0.64	0.42	2.48
0.60	0.40	1.61
0.60	0.40	1.61
0.33	0.27	2.77
0.72	0.57	3.04
0.60	0.45	2.40
0.30	0.20	1.61
1.00	1.00	0.69
0.34	0.25	3.18
0.43	0.29	3.37
0.44	0.28	2.71
0.80	0.67	1.39
0.73	0.60	2.64
0.39	0.24	1.95
-0.66	-0.60	1.79
0.66	0.47	1.79
0.48	0.28	2.20
0.70	0.56	2.94
0.61	0.33	1.95
1.00	1.00	0.69
1.00	1.00	0.69
0.94	0.87	1.79
0.48	0.39	2.20
0.22	0.16	2.30
0.50	0.40	1.61
0.87	0.69	2.30
0.57	0.33	1.95
0.63	0.49	3.00
0.33	0.25	2.89
0.55	0.38	3.37
0.89	0.73	1.79
0.47	0.36	3.76
0.65	0.45	3.28
0.57	0.44	2.20
0.57	0.44	2.83
0.42	0.31	3.56
0.03	0.07	1.79
-1.00	-1.00	1.10
0.50	0.33	1.95
0.53	0.39	2.20
0.57	0.43	2.77
0.83	0.67	2.20
0.01	-0.02	2.40
-1.00	-1.00	0.69
1.00	1.00	0.69
1.00	1.00	1.39
0.20	0.16	2.89
0.62	0.49	2.56
-0.52	-0.43	2.08
0.07	0.07	2.08
0.89	0.81	1.95
0.05	0.00	2.20
0.50	0.33	1.10
0.52	0.37	3.14
0.57	0.44	2.20
0.58	0.44	2.89
0.78	0.57	2.89
0.78	0.60	3.14
0.48	0.43	2.08
0.56	0.37	2.77
0.64	0.46	2.54
0.61	0.44	3.18
0.28	0.19	3.09
0.52	0.42	2.30
0.53	0.36	2.48
0.27	0.12	2.77
0.30	0.20	1.61
0.39	0.24	1.95
0.52	0.30	3.12
0.36	0.19	2.64
0.71	0.57	2.08
0.85	0.69	2.30
0.81	0.62	2.56
0.88	0.79	2.08
0.63	0.47	2.71
0.47	0.33	2.30
1.00	1.00	1.10
0.68	0.52	2.77
0.80	0.60	1.61
-0.03	0.07	1.79
0.23	0.14	3.26
0.17	0.11	2.20
0.50	0.14	1.95
0.64	0.48	2.48
0.50	0.33	1.10
0.00	0.00	1.39
0.74	0.64	2.08
0.20	0.07	1.79
0.67	0.50	2.89
0.03	-0.03	2.56
0.52	0.36	2.08
0.61	0.47	3.04
0.54	0.38	3.04
-0.80	-0.67	1.39
0.49	0.33	1.79
0.20	0.00	1.39
0.70	0.60	1.61
0.77	0.60	1.79
0.86	0.71	1.95
0.98	0.93	2.08
1.00	1.00	0.69
-0.70	-0.60	1.61
0.20	0.00	1.39
0.77	0.60	1.79
0.75	0.62	1.95
0.90	0.80	1.61
-0.10	0.00	1.61
0.40	0.33	1.39
0.47	0.33	2.20
