Spearman	Kendall	MutualInformation
0.01	-0.01	2.89
0.36	0.26	2.83
0.19	0.10	3.18
0.60	0.40	1.61
0.15	0.10	3.53
0.48	0.39	2.48
1.00	1.00	1.39
0.26	0.17	2.94
0.36	0.24	3.53
1.00	1.00	1.61
0.50	0.33	1.10
0.48	0.36	2.08
0.33	0.28	2.20
-0.01	0.00	2.56
0.38	0.22	2.20
1.00	1.00	1.10
0.70	0.60	1.61
0.37	0.30	3.04
0.08	0.11	2.30
0.62	0.50	2.20
0.00	0.05	1.95
0.50	0.20	1.61
0.50	0.33	1.10
-0.04	-0.03	3.04
0.14	0.05	1.95
-0.26	-0.21	2.56
0.61	0.39	2.71
0.32	0.22	2.83
0.66	0.60	1.79
-0.20	-0.13	2.56
0.17	0.16	2.71
0.41	0.35	2.71
0.32	0.23	3.04
0.07	0.09	2.71
0.68	0.51	2.30
-0.05	-0.04	2.94
0.71	0.60	1.79
0.32	0.33	1.95
0.34	0.20	2.89
0.25	0.20	2.30
0.22	0.17	2.20
0.71	0.62	1.95
0.28	0.18	2.77
0.48	0.50	2.08
0.28	0.25	2.64
0.07	0.06	2.20
1.00	1.00	1.39
0.40	0.27	2.48
0.00	0.00	1.39
0.86	0.71	1.95
0.23	0.12	3.30
0.00	-0.05	1.95
0.07	0.11	2.20
0.24	0.12	2.48
-1.00	-1.00	0.69
0.60	0.47	1.79
-0.26	-0.14	2.08
0.50	0.20	1.61
0.15	0.09	2.48
-0.07	-0.06	2.20
0.07	0.01	2.94
0.80	0.67	1.39
-0.14	-0.05	1.95
0.50	0.33	1.10
0.60	0.36	2.08
-0.66	-0.47	1.79
0.19	0.14	2.08
-0.20	-0.20	1.61
1.00	1.00	0.69
0.40	0.33	1.39
0.50	0.40	1.61
0.86	0.71	1.95
-1.00	-1.00	0.69
0.00	0.00	1.39
0.43	0.33	1.95
